#r		P		D
             6.8 0.00414442851744 -0.0436471565358
            6.81 0.00370859881847   -0.04351906612
            6.82 0.00327404720121  -0.043391538558
            6.83 0.00284076805345 -0.0432645705953
            6.84 0.00240875579541 -0.0431381589961
            6.85 0.00197800487958 -0.0430123005433
            6.86 0.00154850979056 -0.0428869920382
            6.87  0.0011202650448 -0.0427622303006
            6.88 0.000693265190496 -0.0426380121686
            6.89 0.000267504807342 -0.0425143344985
             6.9 -0.000157021493602 -0.0423911941647
            6.91 -0.000580319070115 -0.0422685880594
            6.92 -0.00100239324899 -0.0421465130931
            6.93 -0.00142324932621 -0.0420249661938
            6.94 -0.00184289256714 -0.0419039443071
            6.95 -0.00226132820667 -0.0417834443964
            6.96 -0.00267856144941 -0.0416634634426
            6.97 -0.0030945974699 -0.0415439984438
            6.98 -0.0035094414127 -0.0414250464155
            6.99 -0.00392309839266 -0.0413066043903
               7  -0.004335573495 -0.0411886694181
            7.01 -0.00474687177554 -0.0410712385654
            7.02 -0.00515699826086  -0.040954308916
            7.03 -0.00556595794845 -0.0408378775703
            7.04 -0.00597375580689 -0.0407219416453
            7.05 -0.00638039677601 -0.0406064982748
            7.06 -0.00678588576707  -0.040491544609
            7.07 -0.00719022766291 -0.0403770778144
            7.08 -0.00759342731811  -0.040263095074
            7.09 -0.00799548955918 -0.0401495935869
             7.1 -0.00839641918467 -0.0400365705683
            7.11 -0.0087962209654 -0.0399240232496
            7.12 -0.00919489964455 -0.0398119488778
            7.13 -0.00959245993787 -0.0397003447162
            7.14 -0.00998890653382 -0.0395892080434
            7.15 -0.0103842440937 -0.0394785361539
            7.16 -0.0107784772519 -0.0393683263578
            7.17 -0.0111716106159 -0.0392585759804
            7.18 -0.0115636487666 -0.0391492823628
            7.19 -0.0119545962583 -0.0390404428609
             7.2  -0.012344457619 -0.0389320548463
            7.21 -0.0127332373504 -0.0388241157053
            7.22 -0.0131209399283 -0.0387166228395
            7.23 -0.0135075698024 -0.0386095736653
            7.24 -0.0138931313968 -0.0385029656139
            7.25   -0.01427762911 -0.0383967961315
            7.26 -0.0146610673148 -0.0382910626788
            7.27 -0.0150434503589  -0.038185762731
            7.28 -0.0154247825648 -0.0380808937779
            7.29 -0.0158050682299 -0.0379764533239
             7.3 -0.0161843116267 -0.0378724388874
            7.31 -0.0165625170031 -0.0377688480013
            7.32 -0.0169396885822 -0.0376656782126
            7.33 -0.0173158305628 -0.0375629270822
            7.34 -0.0176909471194 -0.0374605921853
            7.35 -0.0180650424021 -0.0373586711107
            7.36 -0.0184381205372 -0.0372571614614
            7.37  -0.018810185627 -0.0371560608539
            7.38   -0.01918124175 -0.0370553669183
            7.39  -0.019551292961 -0.0369550772984
             7.4 -0.0199203432916 -0.0368551896517
            7.41 -0.0202883967498 -0.0367557016488
            7.42 -0.0206554573204 -0.0366566109738
            7.43 -0.0210215289651 -0.0365579153241
            7.44 -0.0213866156227 -0.0364596124102
            7.45 -0.0217507212091 -0.0363616999559
            7.46 -0.0221138496177 -0.0362641756978
            7.47  -0.022476004719 -0.0361670373855
            7.48 -0.0228371903613 -0.0360702827816
            7.49 -0.0231974103706 -0.0359739096616
             7.5 -0.0235566685505 -0.0358779158133
            7.51 -0.0239149686828 -0.0357822990377
            7.52 -0.0242723145273 -0.0356870571479
            7.53 -0.0246287098219 -0.0355921879699
            7.54 -0.0249841582828 -0.0354976893418
            7.55 -0.0253386636048 -0.0354035591143
            7.56 -0.0256922294612 -0.0353097951503
            7.57  -0.026044859504 -0.0352163953249
            7.58 -0.0263965573639 -0.0351233575252
            7.59 -0.0267473266507 -0.0350306796507
             7.6 -0.0270971709531 -0.0349383596126
            7.61 -0.0274460938392 -0.0348463953341
            7.62 -0.0277940988561 -0.0347547847504
            7.63 -0.0281411895305 -0.0346635258083
            7.64 -0.0284873693686 -0.0345726164663
            7.65 -0.0288326418561 -0.0344820546948
            7.66 -0.0291770104588 -0.0343918384754
            7.67  -0.029520478622 -0.0343019658015
            7.68 -0.0298630497713 -0.0342124346779
            7.69  -0.030204727312 -0.0341232431206
             7.7 -0.0305455146301 -0.0340343891571
            7.71 -0.0308854150917  -0.033945870826
            7.72 -0.0312244320432 -0.0338576861772
            7.73 -0.0315625688117 -0.0337698332715
            7.74 -0.0318998287051 -0.0336823101809
            7.75 -0.0322362150119 -0.0335951149884
            7.76 -0.0325717310015 -0.0335082457878
            7.77 -0.0329063799243 -0.0334217006838
            7.78 -0.0332401650118 -0.0333354777918
            7.79 -0.0335730894768 -0.0332495752381
             7.8 -0.0339051565132 -0.0331639911594
            7.81 -0.0342363692967 -0.0330787237031
            7.82  -0.034566730984 -0.0329937710273
            7.83  -0.034896244714 -0.0329091313003
            7.84 -0.0352249136068 -0.0328248027009
            7.85 -0.0355527407648 -0.0327407834183
            7.86  -0.035879729272 -0.0326570716519
            7.87 -0.0362058821946 -0.0325736656114
            7.88  -0.036531202581 -0.0324905635165
            7.89 -0.0368556934618 -0.0324077635971
             7.9 -0.0371793578499 -0.0323252640933
            7.91 -0.0375021987406 -0.0322430632549
            7.92 -0.0378242191119 -0.0321611593417
            7.93 -0.0381454219243 -0.0320795506235
            7.94 -0.0384658101213 -0.0319982353797
            7.95 -0.0387853866289 -0.0319172118997
            7.96 -0.0391041543563 -0.0318364784823
            7.97 -0.0394221161956 -0.0317560334362
            7.98 -0.0397392750221 -0.0316758750794
            7.99 -0.0400556336942 -0.0315960017397
               8 -0.0403711950539 -0.0315164117542
            8.01 -0.0406859619264 -0.0314371034694
            8.02 -0.0409999371204 -0.0313580752411
            8.03 -0.0413131234284 -0.0312793254347
            8.04 -0.0416255236263 -0.0312008524245
            8.05  -0.041937140474 -0.0311226545941
            8.06 -0.0422479767153 -0.0310447303363
            8.07  -0.042558035078 -0.0309670780529
            8.08 -0.0428673182736 -0.0308896961548
            8.09 -0.0431758289983 -0.0308125830618
             8.1 -0.0434835699321 -0.0307357372026
            8.11 -0.0437905437396 -0.0306591570149
            8.12 -0.0440967530697 -0.0305828409452
            8.13 -0.0444022005558 -0.0305067874485
            8.14  -0.044706888816  -0.030430994989
            8.15  -0.045010820453 -0.0303554620391
            8.16 -0.0453139980542   -0.03028018708
            8.17 -0.0456164241919 -0.0302051686016
            8.18 -0.0459181014236  -0.030130405102
            8.19 -0.0462190322914 -0.0300558950881
             8.2 -0.0465192193228  -0.029981637075
            8.21 -0.0468186650303 -0.0299076295862
            8.22  -0.047117371912 -0.0298338711536
            8.23 -0.0474153424509 -0.0297603603173
            8.24 -0.0477125791158 -0.0296870956255
            8.25 -0.0480090843609 -0.0296140756349
            8.26  -0.048304860626   -0.02954129891
            8.27 -0.0485999103366 -0.0294687640236
            8.28  -0.048894235904 -0.0293964695563
            8.29 -0.0491878397253  -0.029324414097
             8.3 -0.0494807241836 -0.0292525962422
            8.31 -0.0497728916478 -0.0291810145965
            8.32 -0.0500643444731 -0.0291096677724
            8.33 -0.0503550850009 -0.0290385543901
            8.34 -0.0506451155586 -0.0289676730774
            8.35 -0.0509344384601 -0.0288970224701
            8.36 -0.0512230560057 -0.0288266012115
            8.37  -0.051510970482 -0.0287564079527
            8.38 -0.0517981841624  -0.028686441352
            8.39 -0.0520846993068 -0.0286167000757
             8.4 -0.0523705181617 -0.0285471827972
            8.41 -0.0526556429605 -0.0284778881977
            8.42 -0.0529400759234 -0.0284088149655
            8.43 -0.0532238192576 -0.0283399617965
            8.44 -0.0535068751571 -0.0282713273937
            8.45 -0.0537892458033 -0.0282029104676
            8.46 -0.0540709333643 -0.0281347097358
            8.47 -0.0543519399958 -0.0280667239231
            8.48 -0.0546322678406 -0.0279989517616
            8.49 -0.0549119190289 -0.0279313919903
             8.5 -0.0551908956783 -0.0278640433554
            8.51 -0.0554691998939 -0.0277969046102
            8.52 -0.0557468337684 -0.0277299745148
            8.53 -0.0560237993821 -0.0276632518364
            8.54 -0.0563000988031 -0.0275967353491
            8.55 -0.0565757340871 -0.0275304238338
            8.56 -0.0568507072777 -0.0274643160784
            8.57 -0.0571250204066 -0.0273984108774
            8.58 -0.0573986754933 -0.0273327070322
            8.59 -0.0576716745453 -0.0272672033508
             8.6 -0.0579440195583 -0.0272018986481
            8.61 -0.0582157125163 -0.0271367917454
            8.62 -0.0584867553913 -0.0270718814706
            8.63 -0.0587571501437 -0.0270071666585
            8.64 -0.0590268987225 -0.0269426461501
            8.65 -0.0592960030648  -0.026878318793
            8.66 -0.0595644650964 -0.0268141834413
            8.67 -0.0598322867317 -0.0267502389555
            8.68 -0.0600994698737 -0.0266864842024
            8.69 -0.0603660164139 -0.0266229180554
             8.7 -0.0606319282329 -0.0265595393939
            8.71    -0.0608972072 -0.0264963471037
            8.72 -0.0611618551732  -0.026433340077
            8.73 -0.0614258739997  -0.026370517212
            8.74 -0.0616892655156 -0.0263078774133
            8.75 -0.0619520315461 -0.0262454195913
            8.76 -0.0622141739056 -0.0261831426629
            8.77 -0.0624756943976 -0.0261210455508
            8.78 -0.0627365948149 -0.0260591271838
            8.79 -0.0629968769395 -0.0259973864967
             8.8 -0.0632565425431 -0.0259358224304
            8.81 -0.0635155933864 -0.0258744339317
            8.82   -0.06377403122 -0.0258132199531
